id_serie,id_episodio,nome_serie,nome_episodio,num_episodio,num_temporada,ano,duracao_minutos,generos,avaliacao_media,num_votos
tt0121955,tt3959654,South Park,#HappyHolograms,10,18,2014,22,"Animation,Comedy",6.9,1246
tt0121955,tt4063638,South Park,Gluten Free Ebola,2,18,2014,23,"Animation,Comedy",7.8,1459
tt0121955,tt4080138,South Park,The Cissy,3,18,2014,23,"Animation,Comedy",8.6,1793
tt0121955,tt4081582,South Park,Handicar,4,18,2014,22,"Animation,Comedy",7.4,1382
tt0121955,tt4093234,South Park,The Magic Bush,5,18,2014,22,"Animation,Comedy",8,1311
tt0121955,tt4093298,South Park,Freemium Isn't Free,6,18,2014,22,"Animation,Comedy",8.3,1410
tt0121955,tt4181338,South Park,Grounded Vindaloop,7,18,2014,23,"Animation,Comedy",9.1,2661
tt0121955,tt4197082,South Park,Cock Magic,8,18,2014,21,"Animation,Comedy",8.4,1467
tt0121955,tt4197086,South Park,#REHASH,9,18,2014,22,"Animation,Comedy",7.5,1191
tt0121955,tt4197088,South Park,Member Berries,1,20,2016,22,"Animation,Comedy",8,1547
tt0121955,tt4197092,South Park,Stunning and Brave,1,19,2015,23,"Animation,Comedy",7.7,1897
tt0121955,tt4847050,South Park,White People Renovating Houses,1,21,2017,22,"Animation,Comedy",6.6,1580
tt0121955,tt4849022,South Park,Episode #22.1,1,22,2018,NA,"Animation,Comedy",NA,NA
tt0121955,tt4849024,South Park,Episode #23.1,1,23,2019,NA,"Animation,Comedy",NA,NA
tt0121955,tt5034922,South Park,Where My Country Gone?,2,19,2015,22,"Animation,Comedy",8.3,1725
tt0121955,tt5052750,South Park,The City Part of Town,3,19,2015,22,"Animation,Comedy",7.7,1482
tt0121955,tt5074356,South Park,You're Not Yelping,4,19,2015,23,"Animation,Comedy",8.1,1479
tt0121955,tt5095754,South Park,Safe Space,5,19,2015,23,"Animation,Comedy",8.5,1673
tt0121955,tt5113838,South Park,Tweek x Craig,6,19,2015,22,"Animation,Comedy",8,1673
tt0121955,tt5113840,South Park,Naughty Ninjas,7,19,2015,22,"Animation,Comedy",8.4,1334
tt0121955,tt5113842,South Park,Sponsored Content,8,19,2015,22,"Animation,Comedy",8.9,1817
tt0121955,tt5113844,South Park,Truth and Advertising,9,19,2015,22,"Animation,Comedy",8.2,1136
tt0121955,tt5113846,South Park,PC Principal Final Justice,10,19,2015,22,"Animation,Comedy",8,1098
tt0121955,tt5218394,South Park,Skank Hunt,2,20,2016,22,"Animation,Comedy",8.2,1255
tt0121955,tt5218396,South Park,The Damned,3,20,2016,22,"Animation,Comedy",8.2,1180
tt0121955,tt5218412,South Park,Wieners Out,4,20,2016,22,"Animation,Comedy",8,1072
tt0121955,tt5218420,South Park,Douche and a Danish,5,20,2016,22,"Animation,Comedy",7.4,1041
tt0121955,tt5218492,South Park,Fort Collins,6,20,2016,22,"Animation,Comedy",7.5,1008
tt0121955,tt5218500,South Park,"Oh, Jeez",7,20,2016,22,"Animation,Comedy",7.1,1015
tt0121955,tt5218504,South Park,Members Only,8,20,2016,22,"Animation,Comedy",7.5,953
tt0121955,tt5218506,South Park,Not Funny,9,20,2016,22,"Animation,Comedy",7.5,884
tt0121955,tt5218508,South Park,The End of Serialization as We Know It,10,20,2016,21,"Animation,Comedy",7,992
tt0121955,tt6647818,South Park,Splatty Tomato,10,21,2017,22,"Animation,Comedy",7.2,869
tt0121955,tt6647824,South Park,Episode #22.10,10,22,2018,NA,"Animation,Comedy",NA,NA
tt0121955,tt6647832,South Park,Episode #23.10,10,23,2019,NA,"Animation,Comedy",NA,NA
tt0121955,tt7181718,South Park,Put It Down,2,21,2017,22,"Animation,Comedy",7.9,1599
tt0121955,tt7181726,South Park,Holiday Special,3,21,2017,22,"Animation,Comedy",7.7,1165
tt0121955,tt7181740,South Park,Franchise Prequel,4,21,2017,21,"Animation,Comedy",7.4,1065
tt0121955,tt7325056,South Park,Hummels & Heroin,5,21,2017,22,"Animation,Comedy",7.4,1063
tt0121955,tt7349806,South Park,Sons A Witches,6,21,2017,22,"Animation,Comedy",7.4,936
tt0121955,tt7351732,South Park,Doubling Down,7,21,2017,22,"Animation,Comedy",7.5,978
tt0121955,tt7360178,South Park,Moss Piglets,8,21,2017,22,"Animation,Comedy",7.2,806
tt0121955,tt7360186,South Park,Super Hard PCness,9,21,2017,22,"Animation,Comedy",7.9,864
tt0121955,tt8653062,South Park,Episode #22.2,2,22,2018,NA,"Animation,Comedy",NA,NA
tt0121955,tt8653064,South Park,Episode #22.3,3,22,2018,NA,"Animation,Comedy",NA,NA
tt0121955,tt8653066,South Park,Episode #22.4,4,22,2018,NA,"Animation,Comedy",NA,NA
tt0121955,tt8653068,South Park,Episode #22.5,5,22,2018,NA,"Animation,Comedy",NA,NA
tt0121955,tt8653070,South Park,Episode #22.6,6,22,2018,NA,"Animation,Comedy",NA,NA
tt0121955,tt8653072,South Park,Episode #22.8,8,22,2018,NA,"Animation,Comedy",NA,NA
tt0121955,tt8653074,South Park,Episode #22.7,7,22,2018,NA,"Animation,Comedy",NA,NA
tt0121955,tt8653076,South Park,Episode #22.9,9,22,2018,NA,"Animation,Comedy",NA,NA
tt0141842,tt0705223,The Sopranos,46 Long,2,1,1999,50,"Crime,Drama",8.6,2799
tt0141842,tt0705224,The Sopranos,A Hit Is a Hit,10,1,1999,53,"Crime,Drama",8.3,2275
tt0141842,tt0705225,The Sopranos,All Due Respect,13,5,2004,56,"Crime,Drama",9.1,1911
tt0141842,tt0705226,The Sopranos,All Happy Families,4,5,2004,53,"Crime,Drama",8.6,1652
tt0141842,tt0705227,The Sopranos,Amour Fou,12,3,2001,60,"Crime,Drama",9.1,2020
tt0141842,tt0705228,The Sopranos,Another Toothpick,5,3,2001,60,"Crime,Drama",8.7,1899
tt0141842,tt0705229,The Sopranos,Army of One,13,3,2001,60,"Crime,Drama",8.9,1975
tt0141842,tt0705230,The Sopranos,Big Girls Don't Cry,5,2,2000,52,"Crime,Drama",8.7,2002
tt0141842,tt0705231,The Sopranos,Boca,9,1,1999,52,"Crime,Drama",8.7,2301
tt0141842,tt0705232,The Sopranos,Bust-Out,10,2,2000,60,"Crime,Drama",8.7,1901
tt0141842,tt0705233,The Sopranos,Calling All Cars,11,4,2002,48,"Crime,Drama",8.1,1676
tt0141842,tt0705234,The Sopranos,Christopher,3,4,2002,55,"Crime,Drama",8,1823
tt0141842,tt0705235,The Sopranos,Cold Cuts,10,5,2004,52,"Crime,Drama",8.7,1702
tt0141842,tt0705236,The Sopranos,College,5,1,1999,57,"Crime,Drama",8.9,2900
tt0141842,tt0705237,The Sopranos,Commendatori,4,2,2000,53,"Crime,Drama",8.7,2191
tt0141842,tt0705238,The Sopranos,D-Girl,7,2,2000,57,"Crime,Drama",8.7,2132
tt0141842,tt0705239,The Sopranos,"Denial, Anger, Acceptance",3,1,1999,45,"Crime,Drama",8.8,2711
tt0141842,tt0705240,The Sopranos,Do Not Resuscitate,2,2,2000,51,"Crime,Drama",8.4,2024
tt0141842,tt0705241,The Sopranos,Down Neck,7,1,1999,52,"Crime,Drama",8.6,2314
tt0141842,tt0705242,The Sopranos,Eloise,12,4,2002,57,"Crime,Drama",8.3,1674
tt0141842,tt0705243,The Sopranos,Employee of the Month,4,3,2001,53,"Crime,Drama",9,2174
tt0141842,tt0705244,The Sopranos,Everybody Hurts,6,4,2002,55,"Crime,Drama",8.3,1774
tt0141842,tt0705245,The Sopranos,For All Debts Public and Private,1,4,2002,58,"Crime,Drama",8.3,1809
tt0141842,tt0705246,The Sopranos,Fortunate Son,3,3,2001,59,"Crime,Drama",8.6,1854
tt0141842,tt0705247,The Sopranos,From Where to Eternity,9,2,2000,56,"Crime,Drama",8.8,2020
tt0141842,tt0705248,The Sopranos,Full Leather Jacket,8,2,2000,43,"Crime,Drama",8.9,2047
tt0141842,tt0705249,The Sopranos,Funhouse,13,2,2000,60,"Crime,Drama",9.3,2565
tt0141842,tt0705250,The Sopranos,Guy Walks Into a Psychiatrist's Office,1,2,2000,50,"Crime,Drama",8.5,2149
tt0141842,tt0705251,The Sopranos,He Is Risen,8,3,2001,54,"Crime,Drama",8.5,1799
tt0141842,tt0705252,The Sopranos,House Arrest,11,2,2000,58,"Crime,Drama",8.5,1874
tt0141842,tt0705253,The Sopranos,I Dream of Jeannie Cusamano,13,1,1999,60,"Crime,Drama",9.1,2445
tt0141842,tt0705254,The Sopranos,In Camelot,7,5,2004,55,"Crime,Drama",8.3,1693
tt0141842,tt0705255,The Sopranos,Irregular Around the Margins,5,5,2004,52,"Crime,Drama",9.1,1938
tt0141842,tt0705256,The Sopranos,Isabella,12,1,1999,48,"Crime,Drama",9,2479
tt0141842,tt0705257,The Sopranos,Johnny Cakes,8,6,2006,55,"Crime,Drama",8.4,1676
tt0141842,tt0705258,The Sopranos,Join the Club,2,6,2006,54,"Crime,Drama",8.6,1914
tt0141842,tt0705259,The Sopranos,Live Free or Die,6,6,2006,58,"Crime,Drama",8.6,1639
tt0141842,tt0705260,The Sopranos,Long Term Parking,12,5,2004,57,"Crime,Drama",9.5,2566
tt0141842,tt0705261,The Sopranos,Luxury Lounge,7,6,2006,55,"Crime,Drama",8.4,1696
tt0141842,tt0705262,The Sopranos,Marco Polo,8,5,2004,54,"Crime,Drama",8.7,1714
tt0141842,tt0705263,The Sopranos,Meadowlands,4,1,1999,54,"Crime,Drama",8.8,2571
tt0141842,tt0705264,The Sopranos,Members Only,1,6,2006,53,"Crime,Drama",9.1,2002
tt0141842,tt0705265,The Sopranos,Mergers and Acquisitions,8,4,2002,56,"Crime,Drama",8.3,1697
tt0141842,tt0705266,The Sopranos,Mr. Ruggerio's Neighborhood,1,3,2001,50,"Crime,Drama",8.7,2045
tt0141842,tt0705267,The Sopranos,Mr. & Mrs. John Sacrimoni Request,5,6,2006,53,"Crime,Drama",8.8,1744
tt0141842,tt0705268,The Sopranos,No Show,2,4,2002,58,"Crime,Drama",8.3,1759
tt0141842,tt0705269,The Sopranos,Nobody Knows Anything,11,1,1999,58,"Crime,Drama",8.8,2246
tt0141842,tt0705270,The Sopranos,Pax Soprana,6,1,1999,50,"Crime,Drama",8.7,2386
tt0141842,tt0705271,The Sopranos,Pie-o-My,5,4,2002,55,"Crime,Drama",8.2,1750
tt0141842,tt0705272,The Sopranos,Pine Barrens,11,3,2001,60,"Crime,Drama",9.6,4428
tt0141842,tt0705273,The Sopranos,"Proshai, Livushka",2,3,2001,57,"Crime,Drama",8.7,1950
tt0141842,tt0705274,The Sopranos,Rat Pack,2,5,2004,57,"Crime,Drama",8.6,1659
tt0141842,tt0705275,The Sopranos,Second Opinion,7,3,2001,60,"Crime,Drama",8.6,1819
tt0141842,tt0705276,The Sopranos,Sentimental Education,6,5,2004,55,"Crime,Drama",8.4,1622
tt0141842,tt0705277,The Sopranos,The Fleshy Part of the Thigh,4,6,2006,60,"Crime,Drama",8.5,1693
tt0141842,tt0705278,The Sopranos,The Happy Wanderer,6,2,2000,51,"Crime,Drama",8.7,2020
tt0141842,tt0705279,The Sopranos,The Knight in White Satin Armor,12,2,2000,61,"Crime,Drama",9.2,2242
tt0141842,tt0705280,The Sopranos,The Legend of Tennessee Moltisanti,8,1,1999,49,"Crime,Drama",8.8,2350
tt0141842,tt0705281,The Sopranos,The Ride,9,6,2006,54,"Crime,Drama",8.4,1684
tt0141842,tt0705282,The Sopranos,Pilot,1,1,1999,59,"Crime,Drama",8.6,3575
tt0141842,tt0705283,The Sopranos,"The Strong, Silent Type",10,4,2002,53,"Crime,Drama",8.7,1821
tt0141842,tt0705284,The Sopranos,The Telltale Moozadell,9,3,2001,56,"Crime,Drama",8.4,1766
tt0141842,tt0705285,The Sopranos,The Test Dream,11,5,2004,58,"Crime,Drama",8.6,2176
tt0141842,tt0705286,The Sopranos,The Weight,4,4,2002,59,"Crime,Drama",8.4,1797
tt0141842,tt0705287,The Sopranos,To Save Us All from Satan's Power,10,3,2001,46,"Crime,Drama",8.6,1816
tt0141842,tt0705288,The Sopranos,Toodle-Fucking-Oo,3,2,2000,51,"Crime,Drama",8.6,2022
tt0141842,tt0705289,The Sopranos,Two Tonys,1,5,2004,54,"Crime,Drama",8.7,1725
tt0141842,tt0705290,The Sopranos,Unidentified Black Males,9,5,2004,59,"Crime,Drama",8.8,1707
tt0141842,tt0705291,The Sopranos,University,6,3,2001,49,"Crime,Drama",8.7,2029
tt0141842,tt0705292,The Sopranos,Watching Too Much Television,7,4,2002,53,"Crime,Drama",8.2,1717
tt0141842,tt0705293,The Sopranos,Where's Johnny?,3,5,2004,55,"Crime,Drama",8.7,1688
tt0141842,tt0705294,The Sopranos,Whitecaps,13,4,2002,72,"Crime,Drama",8.9,2241
tt0141842,tt0705295,The Sopranos,Whoever Did This,9,4,2002,58,"Crime,Drama",9,2162
tt0141842,tt0756404,The Sopranos,Moe n' Joe,10,6,2006,54,"Crime,Drama",8.4,1603
tt0141842,tt0763238,The Sopranos,Mayham,3,6,2006,57,"Crime,Drama",8.7,1773
tt0141842,tt0790351,The Sopranos,Cold Stones,11,6,2006,57,"Crime,Drama",8.7,1706
tt0141842,tt0793256,The Sopranos,Kaisha,12,6,2006,59,"Crime,Drama",8.4,1730
tt0141842,tt0979769,The Sopranos,Remember When,15,6,2007,56,"Crime,Drama",8.6,1783
tt0141842,tt0979770,The Sopranos,Soprano Home Movies,13,6,2007,50,"Crime,Drama",8.9,2060
tt0141842,tt0979771,The Sopranos,Stage 5,14,6,2007,55,"Crime,Drama",8.8,1872
tt0141842,tt0995834,The Sopranos,Chasing It,16,6,2007,48,"Crime,Drama",8.2,1729
tt0141842,tt0995835,The Sopranos,Walk Like a Man,17,6,2007,54,"Crime,Drama",8.7,1817
tt0141842,tt0995836,The Sopranos,Kennedy and Heidi,18,6,2007,51,"Crime,Drama",9,2258
tt0141842,tt0995837,The Sopranos,The Second Coming,19,6,2007,51,"Crime,Drama",9.1,2066
tt0141842,tt0995838,The Sopranos,The Blue Comet,20,6,2007,49,"Crime,Drama",9.4,2667
tt0141842,tt0995839,The Sopranos,Made in America,21,6,2007,59,"Crime,Drama",9,4756
tt0149460,tt0584423,Futurama,A Big Piece of Garbage,8,1,1999,30,"Animation,Comedy,Sci-Fi",8.2,1447
tt0149460,tt0584424,Futurama,A Clone of My Own,15,2,2000,23,"Animation,Comedy,Sci-Fi",7.6,1179
tt0149460,tt0584425,Futurama,A Fishful of Dollars,6,1,1999,30,"Animation,Comedy,Sci-Fi",8.5,1543
tt0149460,tt0584426,Futurama,A Flight to Remember,1,2,1999,30,"Animation,Comedy,Sci-Fi",8.3,1502
tt0149460,tt0584427,Futurama,A Head in the Polls,7,2,1999,30,"Animation,Comedy,Sci-Fi",7.9,1283
tt0149460,tt0584428,Futurama,A Leela of Her Own,10,4,2002,30,"Animation,Comedy,Sci-Fi",7.1,1055
tt0149460,tt0584429,Futurama,A Tale of Two Santas,2,4,2001,30,"Animation,Comedy,Sci-Fi",7.9,1135
tt0149460,tt0584430,Futurama,A Taste of Freedom,4,5,2002,23,"Animation,Comedy,Sci-Fi",8.1,1045
tt0149460,tt0584431,Futurama,Amazon Women in the Mood,5,3,2001,30,"Animation,Comedy,Sci-Fi",8.8,1612
tt0149460,tt0584432,Futurama,Anthology of Interest I,20,2,2000,30,"Animation,Comedy,Sci-Fi",8.6,1367
tt0149460,tt0584433,Futurama,Bend Her,13,5,2003,23,"Animation,Comedy,Sci-Fi",7.4,1044
tt0149460,tt0584434,Futurama,Spanish Fry,12,5,2003,23,"Animation,Comedy,Sci-Fi",7.8,1064
tt0149460,tt0584435,Futurama,Bendin' in the Wind,13,3,2001,30,"Animation,Comedy,Sci-Fi",7.4,1128
tt0149460,tt0584436,Futurama,Bendless Love,6,3,2001,30,"Animation,Comedy,Sci-Fi",7.3,1117
tt0149460,tt0584437,Futurama,Crimes of the Hot,1,5,2002,23,"Animation,Comedy,Sci-Fi",8,1046
tt0149460,tt0584438,Futurama,Fear of a Bot Planet,5,1,1999,30,"Animation,Comedy,Sci-Fi",8,1456
tt0149460,tt0584439,Futurama,Fry and the Slurm Factory,4,2,1999,30,"Animation,Comedy,Sci-Fi",8.4,1521
tt0149460,tt0584440,Futurama,Future Stock,9,4,2002,30,"Animation,Comedy,Sci-Fi",7.8,1085
tt0149460,tt0584441,Futurama,Hell Is Other Robots,9,1,1999,30,"Animation,Comedy,Sci-Fi",8.2,1495
tt0149460,tt0584442,Futurama,How Hermes Requisitioned His Groove Back,14,2,2000,30,"Animation,Comedy,Sci-Fi",8.2,1248
tt0149460,tt0584443,Futurama,I Dated a Robot,15,3,2001,30,"Animation,Comedy,Sci-Fi",7.8,1148
tt0149460,tt0584444,Futurama,Jurassic Bark,2,5,2002,23,"Animation,Comedy,Sci-Fi",9.5,3534
tt0149460,tt0584445,Futurama,The Lesser of Two Evils,11,2,2000,30,"Animation,Comedy,Sci-Fi",7.7,1204
tt0149460,tt0584446,Futurama,Love and Rocket,4,4,2002,30,"Animation,Comedy,Sci-Fi",7.8,1126
tt0149460,tt0584447,Futurama,Mother's Day,19,2,2000,30,"Animation,Comedy,Sci-Fi",7.9,1190
tt0149460,tt0584448,Futurama,Raging Bender,12,2,2000,30,"Animation,Comedy,Sci-Fi",7.8,1199
tt0149460,tt0584449,Futurama,Space Pilot 3000,1,1,1999,30,"Animation,Comedy,Sci-Fi",8.7,2135
tt0149460,tt0584450,Futurama,Teenage Mutant Leela's Hurdles,7,5,2003,23,"Animation,Comedy,Sci-Fi",8.3,1112
tt0149460,tt0584451,Futurama,That's Lobstertainment!,8,3,2001,30,"Animation,Comedy,Sci-Fi",7.3,1134
tt0149460,tt0584452,Futurama,The Birdbot of Ice-Catraz,9,3,2001,30,"Animation,Comedy,Sci-Fi",7.6,1122
tt0149460,tt0584453,Futurama,The Cryonic Woman,3,3,2000,30,"Animation,Comedy,Sci-Fi",7.5,1168
tt0149460,tt0584454,Futurama,The Cyber House Rules,11,3,2001,30,"Animation,Comedy,Sci-Fi",7.8,1128
tt0149460,tt0584455,Futurama,The Deep South,16,2,2000,30,"Animation,Comedy,Sci-Fi",8,1244
tt0149460,tt0584456,Futurama,The Devil's Hands Are Idle Playthings,16,5,2003,23,"Animation,Comedy,Sci-Fi",9.1,1874
tt0149460,tt0584457,Futurama,The Problem with Popplers,18,2,2000,30,"Animation,Comedy,Sci-Fi",8.5,1322
tt0149460,tt0584458,Futurama,The Route of All Evil,3,5,2002,23,"Animation,Comedy,Sci-Fi",7.4,1041
tt0149460,tt0584459,Futurama,The Sting,9,5,2003,23,"Animation,Comedy,Sci-Fi",9.1,1817
tt0149460,tt0584460,Futurama,The Why of Fry,8,5,2003,23,"Animation,Comedy,Sci-Fi",8.8,1222
tt0149460,tt0584461,Futurama,Three Hundred Big Boys,11,5,2003,23,"Animation,Comedy,Sci-Fi",8.3,1114
tt0149460,tt0584462,Futurama,Time Keeps on Slipping,14,3,2001,30,"Animation,Comedy,Sci-Fi",8.3,1287
tt0149460,tt0584463,Futurama,War Is the H-Word,2,3,2000,30,"Animation,Comedy,Sci-Fi",8.5,1391
tt0149460,tt0584464,Futurama,Where No Fan Has Gone Before,12,4,2002,30,"Animation,Comedy,Sci-Fi",8.3,1407
tt0149460,tt0584465,Futurama,Xmas Story,8,2,1999,30,"Animation,Comedy,Sci-Fi",8.3,1403
tt0149460,tt0756878,Futurama,A Pharaoh to Remember,7,4,2002,30,"Animation,Comedy,Sci-Fi",7.7,1121
tt0149460,tt0756879,Futurama,Anthology of Interest II,3,4,2002,30,"Animation,Comedy,Sci-Fi",8.3,1206
tt0149460,tt0756880,Futurama,Godfellas,8,4,2002,30,"Animation,Comedy,Sci-Fi",8.8,1677
tt0149460,tt0756881,Futurama,I Second That Emotion,5,2,1999,30,"Animation,Comedy,Sci-Fi",7.8,1299
tt0149460,tt0756882,Futurama,"I, Roommate",3,1,1999,30,"Animation,Comedy,Sci-Fi",8.3,1641
tt0149460,tt0756883,Futurama,Insane in the Mainframe,12,3,2001,30,"Animation,Comedy,Sci-Fi",8.2,1207
tt0149460,tt0756884,Futurama,Leela's Homeworld,5,4,2002,30,"Animation,Comedy,Sci-Fi",8.7,1339
tt0149460,tt0756885,Futurama,Love's Labours Lost in Space,4,1,1999,30,"Animation,Comedy,Sci-Fi",8.4,1573
tt0149460,tt0756886,Futurama,Mars University,2,2,1999,30,"Animation,Comedy,Sci-Fi",7.9,1400
tt0149460,tt0756887,Futurama,My Three Suns,7,1,1999,30,"Animation,Comedy,Sci-Fi",8.1,1447
tt0149460,tt0756888,Futurama,Roswell That Ends Well,1,4,2001,30,"Animation,Comedy,Sci-Fi",9.1,1648
tt0149460,tt0756889,Futurama,30% Iron Chef,11,4,2002,30,"Animation,Comedy,Sci-Fi",7.8,1062
tt0149460,tt0756890,Futurama,The Day the Earth Stood Stupid,7,3,2001,30,"Animation,Comedy,Sci-Fi",8.5,1262
tt0149460,tt0756891,Futurama,The Series Has Landed,2,1,1999,30,"Animation,Comedy,Sci-Fi",8.2,1656
tt0149460,tt0756892,Futurama,When Aliens Attack,3,2,1999,30,"Animation,Comedy,Sci-Fi",8.2,1367
tt0149460,tt0756893,Futurama,Where the Buggalo Roam,6,4,2002,30,"Animation,Comedy,Sci-Fi",7.7,1082
tt0149460,tt0757482,Futurama,Kif Gets Knocked Up a Notch,5,5,2003,23,"Animation,Comedy,Sci-Fi",7.9,1080
tt0149460,tt0757483,Futurama,Less Than Hero,6,5,2003,22,"Animation,Comedy,Sci-Fi",7.9,1060
tt0149460,tt0757484,Futurama,Obsoletely Fabulous,14,5,2003,23,"Animation,Comedy,Sci-Fi",7.8,1042
tt0149460,tt0757485,Futurama,The Farnsworth Parabox,10,5,2003,23,"Animation,Comedy,Sci-Fi",8.8,1347
tt0149460,tt0766129,Futurama,A Bicyclops Built for Two,13,2,2000,30,"Animation,Comedy,Sci-Fi",8.2,1269
tt0149460,tt0766130,Futurama,Bender Gets Made,17,2,2000,30,"Animation,Comedy,Sci-Fi",7.7,1172
tt0149460,tt0766131,Futurama,Parasites Lost,4,3,2001,30,"Animation,Comedy,Sci-Fi",8.9,1477
tt0149460,tt0766796,Futurama,"Brannigan, Begin Again",6,2,1999,23,"Animation,Comedy,Sci-Fi",8.2,1313
tt0149460,tt0766798,Futurama,Why Must I Be a Crustacean in Love?,9,2,2000,23,"Animation,Comedy,Sci-Fi",8.2,1348
tt0149460,tt0768399,Futurama,The Honking,1,3,2000,30,"Animation,Comedy,Sci-Fi",7.5,1208
tt0149460,tt0768678,Futurama,The Luck of the Fryrish,10,3,2001,30,"Animation,Comedy,Sci-Fi",9.4,2647
tt0149460,tt0772479,Futurama,Put Your Head on My Shoulders,10,2,2000,30,"Animation,Comedy,Sci-Fi",7.7,1214
tt0149460,tt0779827,Futurama,Bender Should Not Be Allowed on TV,15,5,2003,23,"Animation,Comedy,Sci-Fi",7.6,1045
tt0149460,tt1620650,Futurama,Rebirth,1,6,2010,22,"Animation,Comedy,Sci-Fi",7.9,1313
tt0149460,tt1630882,Futurama,The Prisoner of Benda,10,6,2010,22,"Animation,Comedy,Sci-Fi",8.3,1045
tt0149460,tt1630883,Futurama,Lrrreconcilable Ndndifferences,11,6,2010,22,"Animation,Comedy,Sci-Fi",7.4,890
tt0149460,tt1630884,Futurama,The Mutants Are Revolting,12,6,2010,22,"Animation,Comedy,Sci-Fi",7.6,853
tt0149460,tt1630885,Futurama,The Futurama Holiday Spectacular,13,6,2010,22,"Animation,Comedy,Sci-Fi",6.6,920
tt0149460,tt1630886,Futurama,Neutopia,14,6,2011,22,"Animation,Comedy,Sci-Fi",7.6,930
tt0149460,tt1630887,Futurama,Benderama,15,6,2011,22,"Animation,Comedy,Sci-Fi",7.7,898
tt0149460,tt1630888,Futurama,Ghost in the Machines,16,6,2011,30,"Animation,Comedy,Sci-Fi",7.6,820
tt0149460,tt1630889,Futurama,Law and Oracle,17,6,2011,30,"Animation,Comedy,Sci-Fi",8.1,887
tt0149460,tt1630890,Futurama,The Silence of the Clamps,18,6,2011,30,"Animation,Comedy,Sci-Fi",7.6,812
tt0149460,tt1630891,Futurama,In-A-Gadda-Da-Leela,2,6,2010,22,"Animation,Comedy,Sci-Fi",7.3,1154
tt0149460,tt1630892,Futurama,Attack of the Killer App,3,6,2010,22,"Animation,Comedy,Sci-Fi",7.9,1198
tt0149460,tt1630893,Futurama,Proposition Infinity,4,6,2010,22,"Animation,Comedy,Sci-Fi",7.4,1034
tt0149460,tt1630894,Futurama,The Duh-Vinci Code,5,6,2010,22,"Animation,Comedy,Sci-Fi",7.3,1074
tt0149460,tt1630895,Futurama,Lethal Inspection,6,6,2010,22,"Animation,Comedy,Sci-Fi",8.7,1369
tt0149460,tt1630896,Futurama,The Late Philip J. Fry,7,6,2010,22,"Animation,Comedy,Sci-Fi",9.3,2144
tt0149460,tt1630897,Futurama,That Darn Katz!,8,6,2010,22,"Animation,Comedy,Sci-Fi",7.4,978
tt0149460,tt1630898,Futurama,A Clockwork Origin,9,6,2010,22,"Animation,Comedy,Sci-Fi",7.9,1000
tt0149460,tt1642353,Futurama,Yo Leela Leela,19,6,2011,22,"Animation,Comedy,Sci-Fi",7,818
tt0149460,tt1642354,Futurama,All the Presidents' Heads,20,6,2011,30,"Animation,Comedy,Sci-Fi",7.4,779
tt0149460,tt1642355,Futurama,Möbius Dick,21,6,2011,30,"Animation,Comedy,Sci-Fi",7.4,798
tt0149460,tt1642356,Futurama,Fry Am the Egg Man,22,6,2011,30,"Animation,Comedy,Sci-Fi",7.4,750
tt0149460,tt1642357,Futurama,The Tip of the Zoidberg,23,6,2011,30,"Animation,Comedy,Sci-Fi",7.8,819
tt0149460,tt1642358,Futurama,Cold Warriors,24,6,2011,30,"Animation,Comedy,Sci-Fi",7.7,807
tt0149460,tt1642359,Futurama,Overclockwise,25,6,2011,22,"Animation,Comedy,Sci-Fi",8,842
tt0149460,tt1642360,Futurama,Reincarnation,26,6,2011,22,"Animation,Comedy,Sci-Fi",8,970
tt0149460,tt1952190,Futurama,The Bots and the Bees,1,7,2012,22,"Animation,Comedy,Sci-Fi",7.8,978
tt0149460,tt2005599,Futurama,Near-Death Wish,10,7,2012,22,"Animation,Comedy,Sci-Fi",7.7,738
tt0149460,tt2005600,Futurama,31st Century Fox,12,7,2012,22,"Animation,Comedy,Sci-Fi",7.3,717
tt0149460,tt2005601,Futurama,Viva Mars Vegas,11,7,2012,22,"Animation,Comedy,Sci-Fi",7.7,693
tt0149460,tt2005602,Futurama,Naturama,13,7,2012,22,"Animation,Comedy,Sci-Fi",7.3,851
tt0149460,tt2005603,Futurama,2-D Blacktop,14,7,2013,22,"Animation,Comedy,Sci-Fi",7.4,718
tt0149460,tt2005604,Futurama,Fry and Leela's Big Fling,15,7,2013,22,"Animation,Comedy,Sci-Fi",8.1,712
tt0149460,tt2005605,Futurama,T.: The Terrestrial,16,7,2013,22,"Animation,Comedy,Sci-Fi",7.5,684
tt0149460,tt2005606,Futurama,Forty Percent Leadbelly,17,7,2013,22,"Animation,Comedy,Sci-Fi",6.7,714
tt0149460,tt2005607,Futurama,The Inhuman Torch,18,7,2013,22,"Animation,Comedy,Sci-Fi",7.2,692
tt0149460,tt2005608,Futurama,Saturday Morning Fun Pit,19,7,2013,22,"Animation,Comedy,Sci-Fi",7,864
tt0149460,tt2005609,Futurama,A Farewell to Arms,2,7,2012,22,"Animation,Comedy,Sci-Fi",7.6,812
tt0149460,tt2005610,Futurama,Calculon 2.0,20,7,2013,22,"Animation,Comedy,Sci-Fi",7.2,707
tt0149460,tt2005611,Futurama,Assie Come Home,21,7,2013,22,"Animation,Comedy,Sci-Fi",7.1,690
tt0149460,tt2005612,Futurama,Leela and the Genestalk,22,7,2013,22,"Animation,Comedy,Sci-Fi",7.2,666
